user_name,date,text,hashtags
kakaibabe mani ❤️,2022-10-12 00:51:39+00:00,"Na you will be the First Drag Race Philippines Superstar! MANIFESTING AND CLAIMING!! 

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart https://t.co/UYp8urRPnX",['TeamPrecious']
Salmon ni Precious 🍣,2022-10-12 00:51:16+00:00,"WAAAAAAAHHHH CAN’T FOCUS WITH WORK ATM! 💖💖💖
#TeamPrecious #TeamPreciousPaulaNicole https://t.co/5zWgWphl6N","['TeamPrecious', 'TeamPreciousPaulaNicole']"
AC | Precious PANALO NA Nicole 👑💖,2022-10-12 00:49:11+00:00,"@PreciousPaulaN It's your day, ma!!! WE LOVE U SO MUCH #TeamPrecious #TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
AlterDutxz🌸,2022-10-12 00:47:46+00:00,"@PreciousPaulaN Goodluck mars!!!
We are rooting for you!
Slay 'em all beeech!! 💅
#TeamPrecious #TeamPreciousPaulaNicole 
💗💗💗","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Lance Trevor,2022-10-12 00:46:54+00:00,"@PreciousPaulaN Lets go mah! ❤️❤️❤️
#TeamPrecious #TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
ppn,2022-10-12 00:45:18+00:00,@PreciousPaulaN BEST OF LUCK!!✨🫶🏻 #TeamPrecious #TeamPreciousPaulaNicole,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Kumare ni Precious Paula Nicole ❤️,2022-10-12 00:44:42+00:00,"@PreciousPaulaN Gusto mo pansit @PreciousPaulaN ? For long life yan kasi long years ka pa magre-reign as 1st Drag Race PH Queen 👸 We love you!!! ❤️

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole",
Brandish Deluxe 🛸🍓,2022-10-12 00:44:01+00:00,@PreciousPaulaN GOOOO BOSS ROOTING FOR YOU! GET THE CROWN #TeamPreciousPaulaNicole 💗👑,['TeamPreciousPaulaNicole']
Oyen,2022-10-12 00:38:59+00:00,FINALE DAY! Let’s gooooo #TeamPrecious #TeamPreciousPaulaNicole #DragRacePH https://t.co/tlGokjUPIo,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePH']"
jelliebean | happy misis day!,2022-10-12 00:36:25+00:00,"good luck, my love! cheering for you from Davao ❤️❤️❤️

#TeamPrecious
#TeamPreciousPaulaNicole https://t.co/YpMCzNyVZu","['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe shara ❤️,2022-10-12 00:35:14+00:00,"Good morning din sa aming 1st DragRace Philippines Superstar!

#TeamPrecious #TeamPreciousPaulaNicole #DragRacePH #PreciousPaulaNicole https://t.co/4FCKEzRMZB","['TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePH']"
Bujoy,2022-10-12 00:34:47+00:00,my love for @PreciousPaulaN !! Finale night of @dragraceph season 1… FTW #TeamPrecious #TeamPreciousPaulaNicole #TeamPPN #DragRacePhilippines #DragRacePH https://t.co/PCY7iJ6c3A,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
topher,2022-10-12 00:25:54+00:00,#TeamPreciousPaulaNicole #TeamPrecious #DragRacePH let’s G!!!!! 🫶,"['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePH']"
Precious baby ni PPN ✨,2022-10-12 00:06:54+00:00,"It's DRPH Day!! I can't wait to seeyou be crowned as the first DRPH Superstar @PreciousPaulaN love ka namiiiin 

#TeamPrecious
#PreciousPaulaNicole
#DragRacePH 
#PreciouHeart
#TeamPreciousPaulaNicole",
Bohdj,2022-10-12 00:04:50+00:00,Talking about #dragraceph at 5:30 in the morning! We are all excited for the FINALE!!!!  #TeamPrecious  #TeamPreciousPaulaNicole https://t.co/BKwEi7yp82,"['dragraceph', 'TeamPrecious']"
kakaibabe meann❤️,2022-10-11 23:55:12+00:00,"Today is the fulfillment of this prophecy👑 #DragRacePH 
#TeamPrecious 
#TeamPreciousPaulaNicole https://t.co/S13Akf0H1o","['DragRacePH', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
Abby | Precious Canada ❤️,2022-10-11 23:54:50+00:00,"Goodmorning #TeamPrecious ♥️
It’s DDAY! Show me your Precious phone wallpaper and use our hashstag ☺️ (also feel free to use this edit as wallpaper too) 

#TeamPreciousPaulaNicole #DragRacePH https://t.co/m8J69o24LA",['TeamPrecious']
Abby | Precious Canada ❤️,2022-10-11 23:42:11+00:00,"gosh i’m so obsessed with this shot, ganda as wallpaper 😍😍😍 @PreciousPaulaN  
#TeamPrecious #TeamPreciousPaulaNicole #DragRacePH https://t.co/3LD5TmK48y",['TeamPrecious']
pressure paula nicole | havvy vday!,2022-10-11 23:30:04+00:00,Excited for the finals later!!! #TeamPrecious #TeamPreciousPaulaNicole ❤️ Go get that crown!!! @PreciousPaulaN 👑🫰🏻 https://t.co/Dgw39OXaKN,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Aimee Paula Nicole 💜,2022-10-11 23:24:49+00:00,"All the best to you, my love @PreciousPaulaN 

God bless your precious ❤️… You deserve the crown and more.. 💜

#TeamPreciousPaulaNicole 
#TeamPrecious 
#DragRacePH https://t.co/zYfNVoHAR3",
kakaibabe mani ❤️,2022-10-11 23:19:26+00:00,"Woke up feeling really anxious for today's finale!! Ahhhhhh excitement lang 'to!! Pero di pa talaga ako ready mentally n emotionally fls ༎ຶ⁠‿⁠༎ຶ

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart",
kakaibabe tricia❤️,2022-10-11 23:19:22+00:00,"So much love for you ma @PreciousPaulaN 

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #DragRacePH https://t.co/eaNZ4ZsLPa","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'DragRacePH']"
Precious Comforter Nicole,2022-10-11 23:17:10+00:00,"Omg eto yung isa sa pinaka favorite ko na performance mo! 

This is yours now! I love you my winner. 

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/wVS1XU70lJ",
Precious Comforter Nicole,2022-10-11 23:15:17+00:00,"Win or lose, you've gained a family within us P. You will never be alone  Dito lang kami for you! 

FOREVER NA TO SHUTA KA! 

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/gKqKcToL2O",
Valerie,2022-10-11 22:06:08+00:00,Good morning!! #TeamMarinaSummers #TeamPreciousPaulaNicole #TeamEvaLeQueen ❤️❤️❤️,"['TeamMarinaSummers', 'TeamPreciousPaulaNicole', 'TeamEvaLeQueen']"
kakaibabe chalsi ❤️,2022-10-11 21:59:09+00:00,"Go get that crown my love @PreciousPaulaN! 👑

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/2pQ9kwTAOY","['TeamPrecious', 'TeamPreciousPaulaNicole']"
𝖆𝖘𝖍𝖑𝖊𝖞,2022-10-11 21:06:23+00:00,let's go #TeamMarinaSummers #TeamEvaLeQueen #TeamPreciousPaulaNicole!!!,"['TeamMarinaSummers', 'TeamEvaLeQueen', 'TeamPreciousPaulaNicole']"
Abby | Precious Canada ❤️,2022-10-11 19:10:45+00:00,"Queen of ♥️ @PreciousPaulaN  

#TeamPreciousPaulaNicole #TeamPrecious https://t.co/G7XRz1UmUs","['TeamPreciousPaulaNicole', 'TeamPrecious']"
kakaibabe chalsi ❤️,2022-10-11 18:44:02+00:00,"my love so shweet

#TeamPrecious 
#TeamPreciousPaulaNicole https://t.co/NTJcL5bBlY https://t.co/bJ8P8vSZdV","['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe natalie ❤️,2022-10-11 17:58:06+00:00,"If you’re #PreciousPaulaNicole, loving and caring can be a drag queen brand https://t.co/M6EnurSxQm… via @preenph ❤️ 

#TeamPrecious #TeamPreciousPaulaNicole #PreciousHeart @PreciousPaulaN",['PreciousPaulaNicole']
kakaibabe natalie ❤️,2022-10-11 17:57:56+00:00,"If you’re #PreciousPaulaNicole, loving and caring can be a drag queen brand https://t.co/M6Enus9ASm… via @preenph ❤️ 

#TeamPrecious #TeamPreciousPaulaNicole #PreciousHeart @PreciousPaulaN",['PreciousPaulaNicole']
kakaibabe natalie ❤️,2022-10-11 17:11:04+00:00,"Grabe naman this! 👏👏 @PreciousPaulaN 

#TeamPrecious #PreciousPaulaNicole #TeamPreciousPaulaNicole https://t.co/T6lAa2UP3N","['TeamPrecious', 'PreciousPaulaNicole', 'TeamPreciousPaulaNicole']"
badette 🌈,2022-10-11 17:08:45+00:00,"bi visibility &lt;3 thank you mx precious 💙💗💜
i hope everyone finds the answers to their questions someday. take your time. you are valid.

""hindi madali, hindi mabilis pero once you get there, sobrang saya diyan over the rainbow."" 🌈

#TeamPreciousPaulaNicole 
#TeamPrecious 🫶🏼 https://t.co/1WGmPGv8fO https://t.co/BtjoHkOguv",
mimai ✨💛,2022-10-11 16:58:53+00:00,"We'll finally know who will be DRPH S1 winner later today and I'm both nervous and excited for #TeamPrecious 😬 

Praying for you to win that crown, @PreciousPaulaN! ✨

#TeamPreciousPaulaNicole 
#PreciousPaulaNicole https://t.co/BYhb5OwW6U",['TeamPrecious']
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 16:47:09+00:00,Today's the day #TeamPrecious #TeamPreciousPaulaNicole #DragRacePH https://t.co/FAz4MSck6n,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePH']"
Kumare ni Precious Paula Nicole ❤️,2022-10-11 16:38:14+00:00,"#TeamPrecious
#TeamPreciousPaulaNicole
#PreciousPaulaNicole

To know more about our no. 1 drag queen, @PreciousPaulaN , read it. Definitely a good read 👆🏻 https://t.co/YGhzLE02GI","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
__𝓜𝓲𝓼𝓼 ♡︎ 𝙼𝚒𝚜𝚒𝚜,2022-10-11 16:02:54+00:00,"Happy Wednesday! Last ep of Drag Race PH 🥺 I kennat!  #TeamPreciousPaulaNicole 
#TeamPrecious","['TeamPreciousPaulaNicole', 'TeamPrecious']"
siopao 🐷,2022-10-11 16:01:32+00:00,"Rooting for Queen @PreciousPaulaN 👸⚘
#TeamPreciousPaulaNicole #TeamPrecious #DragRacePH @dragraceph https://t.co/vU69VV3Jl4","['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePH']"
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 15:52:42+00:00,"MTQ pa lang, I knew there was something light &amp; genuine about P &amp; it translates so well in this article. Can't wait for even more people to get to know Precious and Rodolfo. #TeamPreciousPaulaNicole #TeamPrecious",
alyssa,2022-10-11 15:50:14+00:00,"My first photo with the queen, and definitely not the last! forever na tooooo My Precious @PreciousPaulaN #PreciousPaulaNicole #TeamPreciousPaulaNicole #TeamPrecious https://t.co/sJjK9owSnp",
princess paula nicole,2022-10-11 15:42:31+00:00,"Tomorrow is the biggest day of @PreciousPaulaN ‘s life. I just want her to remember that she made her momma very
very proud 🫶🏻 may her precious heart be filled with love from everyone because she deserve it 💖 #PreciousPaulaNicole #TeamPrecious #TeamPreciousPaulaNicole https://t.co/TGXdT2mCwR",
Daiya Seto,2022-10-11 15:23:26+00:00,@PreciousPaulaN #TeamPreciousPaulaNicole  love youuuuuu,['TeamPreciousPaulaNicole']
yume marie 🌸🏳️‍⚧️,2022-10-11 15:00:11+00:00,"The true embodiment of someone beautifully PRECIOUS 💖

#TeamPrecious 
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 

If you’re Precious Paula Nicole, loving and caring can be a drag queen brand - https://t.co/uLoX05688F via @preenph","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Janine Caliente,2022-10-11 14:55:32+00:00,"@preenph @PreciousPaulaN such a good read and deserving subject to the story. continue being an inspiration! ❤️

#TeamPreciousPaulaNicole 
#TeamPrecious
#PreciousPaulaNicole",
kakaibabe tine ❤️,2022-10-11 14:54:24+00:00,"HITS DIFFERENT TONIGHT 🥹😭 Years in the drag industry prepared our queen for this. You got this, @PreciousPaulaN!!! ❤️

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart 

https://t.co/tZWDhMKqWP",
🌸 sha,2022-10-11 14:33:35+00:00,"god, i love her 💙 @PreciousPaulaN 
#TeamPreciousPaulaNicole #TeamPrecious https://t.co/N7LhXLym9J","['TeamPreciousPaulaNicole', 'TeamPrecious']"
eloys 🍄,2022-10-11 14:25:00+00:00,my mama's #TeamPreciousPaulaNicole while im #TeamMarina 💕😭 she was always #TeamMintyFresh but it was so sad she got booted off pre-final four  #DragRacePH,"['TeamPreciousPaulaNicole', 'TeamMarina', 'TeamMintyFresh']"
cessary 🐢💫,2022-10-11 14:00:29+00:00,"@dragraceph finale tomorrow! OMG OMG OMG OMG 

#TEAMMARINA 
#TeamPreciousPaulaNicole 

🔥🔥🔥🔥🔥","['TEAMMARINA', 'TeamPreciousPaulaNicole']"
jelliebean | happy misis day!,2022-10-11 13:56:47+00:00,"hello babes!! 

#TeamPreciousPaulaNicole 
#DragRacePH https://t.co/ygOXYhGqLL","['TeamPreciousPaulaNicole', 'DragRacePH']"
Rafael Reyes,2022-10-11 13:55:28+00:00,Everyone who guests on #HeardOnThursdays @RX931 comes out a winner. 👑 🏆 ⭐️ https://t.co/DJfh79N2Bq and https://t.co/I21vKpQR1r  #TeamPrecious #TeamPreciousPaulaNicole @PreciousPaulaN @TuringQuinto @hazelhottie @dragraceph #DragRacePH,['HeardOnThursdays']
Precious Comforter Nicole,2022-10-11 13:51:16+00:00,"Boss vibes! 

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/dm1vK1xBYA","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Jazz Medallon,2022-10-11 13:50:27+00:00,"Praying, praying, and praying for you to get that crown. #TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole #PreciousHeart https://t.co/dGq2CQps0U","['TeamPreciousPaulaNicole', 'TeamPrecious']"
A,2022-10-11 13:30:45+00:00,GET THAT CROWN QUEEN #TeamPreciousPaulaNicole #TeamPrecious https://t.co/TXJ5Cz3oRW,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
A,2022-10-11 13:30:10+00:00,"SO PRETTY ALWAYS🥹
#TeamPreciousPaulaNicole #TeamPrecious https://t.co/a78pM6hMzp","['TeamPreciousPaulaNicole', 'TeamPrecious']"
Precious baby ni PPN ✨,2022-10-11 12:59:13+00:00,"Truly a Queen with a Precious Heart! Crown her!! Get to know more our Rodolfo H. Gabriel II a.k.a Precious Paula Nicole and see why she deserves to be crowned as the first DRPH Superstar! 

https://t.co/HcYIbGxHcb

#TeamPrecious 
#DragRacePH 
#TeamPreciousPaulaNicole https://t.co/pOrGbufxnc",
kakaibabe aja ❤️,2022-10-11 12:56:09+00:00,That’s my girl! ✨ #TeamPreciousPaulaNicole https://t.co/sT7k5Xxq4F,['TeamPreciousPaulaNicole']
KJ,2022-10-11 12:56:02+00:00,"it’s giving winner energy! let’s go, #TeamPrecious! ❤️‍🔥 @PreciousPaulaN #TeamPreciousPaulaNicole https://t.co/ZQAWorYhjH","['TeamPrecious', 'TeamPreciousPaulaNicole']"
genomaglinao,2022-10-11 12:44:03+00:00,"""My drag is my heart and my heart is my drag."" - 
@PreciousPaulaN #DragRacePH #TeamPrecious #TeamPreciousPaulaNicole https://t.co/hwd1bJRo2h","['DragRacePH', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
Kends,2022-10-11 12:33:24+00:00,Labyu so much! I am praying for you #PreciousPaulaNicole #TeamPrecious #TeamPreciousPaulaNicole #DragRacePH https://t.co/G5PTl9GqBL,"['PreciousPaulaNicole', 'TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePH']"
Martha Amethyst🔮,2022-10-11 12:32:04+00:00,"@PreciousPaulaN for @preenph ✨❤️

WigStyled by Martha Amethyst 

#DragRacePH #TeamPreciousPaulaNicole #dragqueen https://t.co/CY408ysaaT","['DragRacePH', 'TeamPreciousPaulaNicole', 'dragqueen']"
Suga | V | Jin,2022-10-11 12:23:24+00:00,MY PRECIOUS!!! #TeamPrecious #TeamPreciousPaulaNicole #dragraceph https://t.co/chHzoBqN68,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'dragraceph']"
Gail Alba,2022-10-11 12:20:07+00:00,"My Queen, My King, My Life ❤️

You deserve all of the love and greatness @PreciousPaulaN #TeamPrecious #TeamPreciousPaulaNicole https://t.co/wsyzGHVV1U",['TeamPrecious']
🌸 Paula San 008,2022-10-11 12:12:49+00:00,"@PreciousPaulaN for the win 👑❤️

#TeamPrecious
#TeamPreciousPaulaNicole https://t.co/C09S5rwtfm","['TeamPrecious', 'TeamPreciousPaulaNicole']"
RIRI 💗,2022-10-11 11:51:24+00:00,"ST. PRECIOUS THE GREAT 

#TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole #DragRacePH https://t.co/M0Ymhx6691","['TeamPreciousPaulaNicole', 'TeamPrecious', 'PreciousPaulaNicole', 'DragRacePH']"
Salmon ni Precious 🍣,2022-10-11 11:51:20+00:00,The feature that Queen @PreciousPaulaN deserves 💖 no reasons not to love this woman! Her heart is overflowing i kennot! 😭#TeamPrecious #TeamPreciousPaulaNicole https://t.co/XIAcA5Zhch,
🧚‍♀️,2022-10-11 11:46:45+00:00,"I AM TOO STUNNED TO SPEAK, AAAAAAAAA PLS ANG GANDA GANDA MOOOOOOOO @PreciousPaulaN !!!! 😭💓😭💓😭

#TeamPrecious
#TeamPreciousPaulaNicole https://t.co/h0Xcfd9OKd",['TeamPrecious']
🌸 Paula San 008,2022-10-11 11:37:41+00:00,"Even my wedding coordinator is team precious 😭😭😭

#TeamPrecious
#TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 11:36:15+00:00,"Here's your first Drag Superstar, @dragraceph- @PreciousPaulaN!

""My fears behind me. Gone are the shadows and doubt. That was then. This is my now.""

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/H8z7uMUOfi",
Sandy 🌸 #TeamPrecious 👑,2022-10-11 11:33:58+00:00,"- this is ✨PERFECTION✨ 👌😍🤩

@PreciousPaulaN #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/ObNxIrU9z6","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 11:32:30+00:00,"POV: @dragraceph look for their first Drag Superstar 

#DragRacePH #TeamPrecious #TeamPreciousPaulaNicole https://t.co/2pSEFOCloS","['DragRacePH', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe gum ni ppn ❤️,2022-10-11 11:22:29+00:00,"OH LOVEYYYY!!! GORGEOUS 

#TeamPrecious #TeamPreciousPaulaNicole #DragRacePH 
#PreciousPaulaNicole https://t.co/rPRWE0GQQB","['TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePH', 'PreciousPaulaNicole']"
K.,2022-10-11 11:15:31+00:00,"miss ma’am precious for the win. ✨🔥 @PreciousPaulaN 

we’re in this together, hear our hearts beat together. 
we stand strong together, we’re in this forever

#TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole #PreciousHeart #DragRacePhilippines #DragRacePH https://t.co/L6R6ltD4zk",
Rayn,2022-10-11 11:12:28+00:00,#TeamPreciousPaulaNicole all the way!!!,['TeamPreciousPaulaNicole']
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 11:07:33+00:00,i love you :( #TeamPreciousPaulaNicole #TeamPrecious https://t.co/KWymhCuKs5,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
kakaibabe mani ❤️,2022-10-11 10:59:48+00:00,"I have no doubt, Precious Paula Nicole will be the first Drag Race Philippines Superstar!

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart",['TeamPrecious']
maumauuu,2022-10-11 10:42:43+00:00,"DRPH S1 Winner energy❤️‍🔥

#TeamPrecious #TeamPreciousPaulaNicole 
#DragRacePhilippines https://t.co/9gZdiGEJTA","['TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePhilippines']"
best of the divine divas,2022-10-11 10:40:46+00:00,our lord and savior everyone!!!#TeamPrecious #TeamPreciousPaulaNicole https://t.co/wZeURabtb2,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
BOSS RODOLFO,2022-10-11 10:31:24+00:00,"Cause of death na itu

#TeamPrecious 
#TeamPreciousPaulaNicole https://t.co/OClZrB3bEd","['TeamPrecious', 'TeamPreciousPaulaNicole']"
BOSS RODOLFO,2022-10-11 10:29:19+00:00,"Apakaganda mo boss!! Your not just a queen of hearts but your our Queen! 

#TeamPrecious 
#TeamPreciousPaulaNicole https://t.co/dwJ5ngINgj","['TeamPrecious', 'TeamPreciousPaulaNicole']"
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 10:21:51+00:00,YAAAAAAAS PRECIOUS DELICIOUS AMBITIOUS GORGEOUS!!!! #TeamPrecious #TeamPreciousPaulaNicole https://t.co/2iZRghtDS6,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
kei / #HappyMisisDay 👄,2022-10-11 10:20:52+00:00,"divine divas supremacy 🤩
@brigiding @PreciousPaulaN @VinasDeluxe
#TeamPrecious #TeamPreciousPaulaNicole https://t.co/XKY1FHF3Bc","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Carmela Pressure Paula Nicole,2022-10-11 10:07:01+00:00,"The crown looks SO GOOD on you. Let's get it, ma @PreciousPaulaN!

#TEAMPRECIOUSPAULANICOLE
#TeamPrecious
#PreciousPaulaNicole
#DragRacePH https://t.co/P0buFTFciM","['TEAMPRECIOUSPAULANICOLE', 'TeamPrecious']"
Lesley Mordeno,2022-10-11 10:02:30+00:00,"@turingofficial @PreciousPaulaN awww sweet 😍❤️
#TeamPrecious 
#TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Precious Jem #TeamPrecious,2022-10-11 09:42:15+00:00,"Queen moments
#TeamPreciousPaulaNicole
#TeamPrecious
#PreciousPaulaNicole https://t.co/EhWnTJQN0z","['TeamPreciousPaulaNicole', 'TeamPrecious', 'PreciousPaulaNicole']"
Fay #TeamPrecious Tan,2022-10-11 09:31:43+00:00,"Grabe to!! Whatever happens tomorrow, mama P, one thing is for sure. Di mawawala ang #TeamPrecious sayo! Forever na to! Giveyn?!
#PreciousPaulaNicole 
#PreciousHeart 
#TeamPreciousPaulaNicole https://t.co/GHj1sJi46y",['TeamPrecious']
thirdÆ💊🧑‍🔬,2022-10-11 09:14:37+00:00,"The filipino VALUES and TALENT seep through all of the queens. I am kust ready to crown a filipina winna!

#TeamMarinaSummers #TeamPreciousPaulaNicole
#TeamEvaLaQueen
#TeamXilohuete https://t.co/hTb0tU3CjG",
Precious Comforter Nicole,2022-10-11 08:59:39+00:00,"Our Alien Superstar, soon to be the Drag Race Superstar! 

#TeamPrecious #TeamPreciousPaulaNicole
#PreciousPaulaNicole https://t.co/oFnB8KDUNO","['TeamPrecious', 'TeamPreciousPaulaNicole']"
glaizaaa,2022-10-11 08:28:55+00:00,"ladies and gents, my winner, @PreciousPaulaN 

#TeamPreciousPaulaNicole #TeamPrecious https://t.co/hur0QHVEpY","['TeamPreciousPaulaNicole', 'TeamPrecious']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 08:24:05+00:00,"isn't it a coincidence that she looks like the star in the PH flag with those blue and red backdrop? 😱 OHMYYY, screams first PH Drag Superstar 👑✨

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/stk2mUzlGX",
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 08:13:36+00:00,"My Champion, greatest of them all. 👑
#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/cFd9uzsqTp","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
Jeng,2022-10-11 07:54:30+00:00,"Can I just say, the girls are deserving in #DragRacePH? Walang tapon.

I am #TeamPreciousPaulaNicole kasi I find @PreciousPaulaN’s heart in all things she does

But hey, the elegance and wit of @eva_lequeen is 👌🏼

@marinaxsummers is perfection in every way

@xilhouete passionate!","['DragRacePH', 'TeamPreciousPaulaNicole']"
alyssa,2022-10-11 07:49:34+00:00,Iloveyouuu Queen @PreciousPaulaN #PreciousPaulaNicole #TeamPreciousPaulaNicole #TeamPrecious https://t.co/cqUc5i24Cv,"['PreciousPaulaNicole', 'TeamPreciousPaulaNicole', 'TeamPrecious']"
alyssa,2022-10-11 07:48:15+00:00,Sisterhood!!! #PreciousPaulaNicole #TeamPreciousPaulaNicole #TeamPrecious https://t.co/jtIzzo8JRn,"['PreciousPaulaNicole', 'TeamPreciousPaulaNicole', 'TeamPrecious']"
ced,2022-10-11 07:38:23+00:00,another pov :3 @marinaxsummers @PreciousPaulaN 💛💙 #TeamMarina #TeamPreciousPaulaNicole https://t.co/CqfMK4qrJN https://t.co/kOpOE3jj41,"['TeamMarina', 'TeamPreciousPaulaNicole']"
Kends,2022-10-11 07:19:40+00:00,Please watch the video! very touching Mahal ka namin #PreciousPaulaNicole #TeamPrecious #TeamPreciousPaulaNicole https://t.co/5RdLLfhW76,"['PreciousPaulaNicole', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
Kends,2022-10-11 07:18:30+00:00,A very good friend #PreciousPaulaNicole #TeamPrecious #TeamPreciousPaulaNicole https://t.co/PUKSpjZpOJ,"['PreciousPaulaNicole', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
Mauie,2022-10-11 06:57:39+00:00,"literally me to @PreciousPaulaN 

#TeamPrecious 
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole https://t.co/sVJ6AG6Tgy","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
Jazz Medallon,2022-10-11 06:56:05+00:00,Let’s do this!! #TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole https://t.co/88GbsjrKQ0,"['TeamPreciousPaulaNicole', 'TeamPrecious', 'PreciousPaulaNicole']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 06:55:35+00:00,"Idk what so say anymore. Just crown her! @dragraceph 

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/klC7xLMpfg","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 06:54:55+00:00,"She really got the BALLS! POKE-BALLS 🤣
#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/ROIHIhj3hp","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 06:53:37+00:00,"Setting the standards high and showcasing the filipina drag excellence. ❤️‍🔥
#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/Vi4QC9AQNB","['TeamPrecious', 'TeamPreciousPaulaNicole']"
